URL,Title,Sentiment Score,Sentiment Label,Sadness,Joy,Fear,Disgust,Anger
1,Here's what Muslim Americans told CNN before Trump's election,0,neutral,0.362849,0.023731,0.085831,0.495982,0.270647
1,Obama embraces Clinton,0.919398,positive,0.139822,0.446036,0.037143,0.130058,0.038794
1,President Trump's tax plan: Here's what it includes,0.474216,positive,0.093441,0.062455,0.035293,0.059547,0.086232
1,"Biden takes toddler's pacifier, sucks on it",-0.931758,negative,0.319609,0.003127,0.16878,0.1382,0.537382
1,"Insurers participating in Obamacare 'very worried,' industry consultant says",-0.827162,negative,0.11486,0.026911,0.51888,0.026472,0.435126
1,Krauthammer on IRS scandal: 'The administration wants to stonewall',-0.492569,negative,0.155426,0.103988,0.061405,0.457395,0.283778
1,US to make marriage benefits available to gay couples,0.657973,positive,0.106132,0.470038,0.05833,0.089048,0.052438
1,WHO: Sexual transmission of Zika more common,-0.31911,negative,0.150074,0.149987,0.080347,0.44567,0.135334
1,FDA approves Zika blood test,-0.40042,negative,0.209537,0.097721,0.441277,0.161809,0.160268
1,Zika may be linked to another brain disorder,-0.80393,negative,0.258507,0.016458,0.798692,0.026202,0.066227
1,Study: 13 percent chance of getting Zika birth defect,-0.61739,negative,0.343478,0.306159,0.140418,0.017838,0.028233
1,Trump touts jobs at Boeing visit: 'American industry is roaring back',0.462755,positive,0.182792,0.09816,0.033627,0.090051,0.063291
1,Lawmaker mocks abortion law with call for masturbation fines,-0.715163,negative,0.171838,0.037886,0.069173,0.603979,0.046799
1,"Krauthammer: 'Shutdown is not a strategy, nuclear option is a strategy'",0,neutral,0.078961,0.059541,0.278329,0.028479,0.165158
1,Krauthammer: Trump sounds like 'mafia boss' in Comey threat,-0.433725,negative,0.082051,0.048243,0.759625,0.154245,0.128729
1,NY Senate passes bill to protect police,-0.387314,negative,0.150492,0.014448,0.064103,0.639003,0.116503
1,Interior head suggests reducing Bears Ears National Monument,0,neutral,0.258035,0.083733,0.223388,0.116821,0.243926
1,Romney would end Obama immigration policy,0,neutral,0.218992,0.076974,0.070901,0.150919,0.130819
1,Holder: Heroin an 'urgent public health crisis',0,neutral,0.143043,0.128627,0.43377,0.196707,0.14992
1,Clif bars recalled over Listeria threat,-0.60977,negative,0.328653,0.004174,0.72808,0.15769,0.058897
1,CDC: More money needed to fight Zika,-0.335744,negative,0.250738,0.052665,0.294507,0.285051,0.317256
1,Anthony Weiner bragged about using his kid as a 'chick magnet',0,neutral,0.31695,0.172716,0.049012,0.190041,0.101963
1,House panel advances plan to reinstate Arkansas voter ID law,0,neutral,0.207435,0.035816,0.283195,0.264207,0.068765
1,Bolton: Trump should 'tear up' the Iran nuclear deal,0,neutral,0.526754,0.029596,0.189181,0.097082,0.358813
1,How Middlebury students proved Charles Murray right,0,neutral,0.152297,0.288794,0.028392,0.317913,0.197798
1,John Elway endorses Neil Gorsuch for Supreme Court,0,neutral,0.1642,0.130596,0.102526,0.201603,0.165875
1,House to kill Obama-era FCC Internet privacy rules,-0.584424,negative,0.453261,0.050868,0.297524,0.108702,0.364283
1,Text: Trump letter to Comey,0,neutral,0.303414,0.147202,0.161899,0.052407,0.071462
1,"US extends Iran nuke sanctions relief, adds other sanctions",-0.558414,negative,0.049256,0.185447,0.153167,0.033554,0.032323
1,Democratic congressman has heart valve replacement procedure,-0.366516,negative,0.313987,0.115186,0.11538,0.048731,0.021847
1,Krauthammer: Putin a 'very good liar',0,neutral,0.015319,0.165903,0.027007,0.302596,0.628334
1,Trump questions Hillary Clinton's link with Russia in series of tweets,0,neutral,0.410205,0.16944,0.068389,0.070046,0.049221
1,WSJ's Jason Riley : Obama's use of racial angle in midterm campaigning 'troubling',-0.672424,negative,0.129933,0.060291,0.117265,0.404408,0.03022
1,Krauthammer: This is really Islamist Supremacy,-0.933289,negative,0.258129,0.323867,0.152896,0.094094,0.143394
1,CDC gives states new funding for fighting Zika,-0.390901,negative,0.238991,0.328049,0.233473,0.146671,0.216597
1,Supreme Court places new limits on drunken driving test laws,-0.298817,negative,0.123688,0.261332,0.202756,0.130081,0.162507
1,"In a first, VP Joe Biden officiates a gay wedding",0,neutral,0.205093,0.108383,0.088495,0.314364,0.064523
1,Texas governor pledges to sign anti-sanctuary bill,0,neutral,0.301084,0.09339,0.082241,0.268278,0.196661
1,Immigration groups hate Trump's new immigration order,-0.693505,negative,0.204663,0.083803,0.056158,0.177265,0.559837
1,Supreme Court denies Menendez motion in bribery case,-0.345486,negative,0.278457,0.056136,0.039769,0.257805,0.390175
1,Krauthammer: Afghanistan bombing means 'we're trying to send a message' to other countries,-0.614277,negative,0.137519,0.053532,0.150442,0.10914,0.099586
1,Insurers target ObamaCare's 'premium tax',-0.577245,negative,0.042764,0.016228,0.196015,0.211463,0.123949
1,Trump declines to join world leaders at G-7 in affirming Paris climate accord,0,neutral,0.014221,0.660277,0.176802,0.051389,0.081057
1,Schumer parodies Trump's praise-filled Cabinet meeting,0.462535,positive,0.270617,0.310682,0.013902,0.055261,0.021694
1,"Man with machete arrested near GOP convention site, police say",-0.536934,negative,0.211784,0.00422,0.308285,0.459421,0.414928
1,Governors warn Congress over debt limit,-0.302931,negative,0.242318,0.006546,0.388083,0.146876,0.538449
1,Obama signs comprehensive defense bill,0.72349,positive,0.457739,0.020746,0.0848,0.37964,0.088426
1,"Tale of two women: One Republican, One Democrat",-0.323874,negative,0.238073,0.037008,0.010683,0.607621,0.347695
1,GOP Rep. Ellmers beats Clay Aiken in North Carolina House race,0,neutral,0.359865,0.159047,0.182343,0.222523,0.234895
1,Donald Trump sues chef Jose Andres for $10 million,0,neutral,0.255995,0.350262,0.099994,0.085943,0.029578
1,Obama administration to announce new rules for payday lenders,0,neutral,0.183152,0.578202,0.055348,0.062878,0.058496
1,Sanders to lay off most campaign staff over next week,0,neutral,0.34522,0.14686,0.366768,0.262012,0.030711
1,"Rolling Stone, publisher, author found liable for defamation",-0.679139,negative,0.305126,0.555348,0.015562,0.02717,0.045921
1,Dead city treasurer wins re-election in California race,0,neutral,0.504629,0.072158,0.202105,0.211775,0.283143
1,"Obama ignores Trump, will continue to empty Gitmo",-0.90343,negative,0.727379,0.007048,0.038296,0.284157,0.228938
1,"Kerry not attending inauguration, official says",-0.343138,negative,0.192246,0.286002,0.162647,0.23098,0.157177
1,"Trump administration reportedly told EPA to freeze grants, contracts",0,neutral,0.242288,0.039898,0.064807,0.075004,0.238599
1,'Bathroom bill' clears Texas Senate but still faces hurdles,-0.741984,negative,0.160146,0.028816,0.126479,0.661098,0.1726
1,Arrests after scuffle breaks out at California Trump rally,0,neutral,0.421277,0.00672,0.321691,0.271811,0.376072
1,Journalist says she's found Twitter account of FBI director,0,neutral,0.398722,0.10262,0.036121,0.377403,0.209968
1,Steve Hayes: 'Trump administration is going to take on Iran as a threat',-0.61346,negative,0.245884,0.026896,0.653008,0.126445,0.183996
1,Hello? Justice Stephen Breyer's cellphone rings in court,0,neutral,0.231082,0.049616,0.154098,0.133681,0.504726
1,Mnuchin: Trump's tax plan is a 'middle-income tax cut',0,neutral,0.077178,0.024015,0.085924,0.131748,0.132094
1,"ObamaCare 'wins the day' in health care debate, Krauthammer says",0,neutral,0.124049,0.579342,0.110726,0.097261,0.1949
1,Mattis: Military solution to North Korea would be 'tragic',0,neutral,0.835455,0.035985,0.111916,0.03562,0.038532
1,Government finds $6 billion in improper student aid payments,-0.494731,negative,0.434964,0.135736,0.088532,0.188875,0.069502
1,"Illinois ex-congressional candidate charged with DUI, hitting officer",0,neutral,0.431064,0.0244,0.147747,0.285565,0.203695
1,"Illinois ex-congressional candidate charged with DUI, hitting officer",0,neutral,0.431064,0.0244,0.147747,0.285565,0.203695
1,7 women allege sexual misconduct by candidate for Utah Democratic Party chairman,-0.703016,negative,0.134659,0.240112,0.056552,0.554376,0.118161
1,Justice Gorsuch shows writing flair in first opinion from Supreme Court bench,0,neutral,0.273652,0.262917,0.120233,0.255557,0.264674
1,Kushner heading to Mideast for peace talks,0,neutral,0.07525,0.758451,0.083861,0.006253,0.078111
1,Gore to Talk Climate Change With House Democrats Thursday,-0.706118,negative,0.40102,0.061039,0.265682,0.032902,0.431361
1,Gore to Talk Climate Change With House Democrats Thursday,-0.706118,negative,0.40102,0.061039,0.265682,0.032902,0.431361
1,"Romney camp says report on Christie fearing GOP loss, ducking ticket 'totally untrue'",-0.92241,negative,0.099523,0.003697,0.632648,0.529676,0.063107
1,Gingrich compares Romney to Reagan in GOP convention speech,0,neutral,0.291466,0.171326,0.033317,0.240927,0.157265
1,"Treasury: Debt limit deadline now Nov. 3, earlier than thought",-0.633834,negative,0.253382,0.03167,0.497204,0.036994,0.164679
1,Price tag for Biden cancer 'moonshot' at $1B in Obama budget,-0.747867,negative,0.538018,0.022748,0.101221,0.365235,0.055842
1,Party time: $20M reportedly spent honoring federal officials,0,neutral,0.177915,0.717607,0.024114,0.053351,0.038342
1,Krauthammer on Trump's judge attacks: 'He's revealing who he is',-0.345673,negative,0.287633,0.016799,0.521646,0.188661,0.300273
1,Top GOP lawmaker calls for FBI chief to release evidence on Clinton email probe,-0.49584,negative,0.456183,0.027918,0.267907,0.257197,0.288424
1,FDA approves trial of genetically modified mosquitoes to attack Zika,0,neutral,0.250926,0.035969,0.420261,0.175308,0.148726
1,FNC to debut new political analysis show with Dana Perino and Chris Stirewalt,0,neutral,0.308325,0.301683,0.051114,0.182319,0.11869
1,FBI has tightened its policies for impersonating journalists,-0.512379,negative,0.235935,0.028868,0.038379,0.425465,0.093705
1,Author of fake Rolling Stone gang-rape article admits her 'mistake',-0.781288,negative,0.486542,0.029485,0.05365,0.493081,0.280852
1,President-elect Trump willing to keep parts of ObamaCare,0.441625,positive,0.16377,0.414671,0.081744,0.072696,0.284879
1,Unauthorized absentee ballot requests expose holes in election security,-0.406648,negative,0.371759,0.018706,0.213875,0.208329,0.361631
1,"BIAS ALERT: NYT accused by its public editor of bias in Trump, Clinton coverage",0,neutral,0.10809,0.007687,0.138266,0.501363,0.51178
1,Hannity's exclusive sit-down with President Trump to air Thursday,0.687482,positive,0.209767,0.281918,0.101063,0.072008,0.181545
1,Charge dropped for journalist arrested in Trump protest,0,neutral,0.335024,0.002418,0.066038,0.525986,0.444725
1,Trump compromise could end 'Boeing's Bank' for good,0.639006,positive,0.242484,0.617238,0.084649,0.020085,0.041396
1,Interior Secretary Ryan Zinke lifts Obama-era coal moratorium,-0.413672,negative,0.152683,0.114669,0.040267,0.088497,0.097021
1,Nevada voter fraud probe finds 3 voted illegally in November,-0.589347,negative,0.427312,0.125292,0.124247,0.4311,0.093178
1,New threat to ObamaCare repeal: Republicans from Clinton districts,-0.803288,negative,0.167184,0.028012,0.447917,0.476487,0.233648
1,Michelle Obama accidentally tweets ex-staffer's phone number,0,neutral,0.407191,0.096699,0.180289,0.406972,0.082109
1,Dem rep introduces 'COVFEFE Act' to preserve Trump tweets,0,neutral,0.314782,0.243671,0.057961,0.196895,0.151829
1,Scalise undergoes more surgery and will require 'additional operations',0,neutral,0.049345,0.132361,0.327293,0.058096,0.00065
1,Court won't reduce student's $675G fine for illegally downloading 30 songs,-0.720958,negative,0.228178,0.606352,0.031945,0.01454,0.021185
1,Rep. Michele Bachmann says she will not run for re-election in 2014,-0.599938,negative,0.551994,0.056815,0.11698,0.111451,0.241315
1,Sanders campaign reportedly divided over whether to take fight to Democratic convention,0,neutral,0.145038,0.195998,0.269486,0.216932,0.095269
1,Federal court puts Maureen McDonnell's corruption case on hold,-0.699564,negative,0.29984,0.032819,0.035836,0.423735,0.450668
1,OMB: Obama would veto GOP's anti-slush fund bill,-0.765488,negative,0.103874,0.011701,0.044871,0.583205,0.303972
1,6 things a rape hoaxer said in interview with Rolling Stone author,-0.857754,negative,0.285067,0.405125,0.033734,0.374955,0.059671
1,"Tim Tebow discusses RNC speech invitation, possible future in politics",0,neutral,0.257128,0.163972,0.050292,0.206863,0.07093
1,Election Day could yield higher taxes on cigarettes and vaping in California,0,neutral,0.262586,0.051987,0.127858,0.433886,0.11381
1,Document reportedly shows Marine vet running for office was AWOL,-0.574146,negative,0.364204,0.239381,0.213246,0.192549,0.038534
1,Federal court strikes down Chicago gun range regulations,-0.679655,negative,0.176917,0.019294,0.235092,0.117362,0.231948
1,Federal court strikes down Chicago gun range regulations,-0.679655,negative,0.176917,0.019294,0.235092,0.117362,0.231948
1,Mayors to meet with DHS Secretary John Kelly amid 'sanctuary city' debate,0,neutral,0.159319,0.31805,0.104343,0.224704,0.159882
1,"Clinton email probe reportedly caused rift between Comey, Lynch",0,neutral,0.554429,0.034702,0.141104,0.083033,0.131876
1,Conway on 'Hannity': Trump has 'great record of accomplishments' in first 100 days,0.510148,positive,0.043134,0.821924,0.011365,0.015862,0.010328
1,Trump admin to extend protections for Haitians 6 months,0,neutral,0.253824,0.294182,0.064389,0.142018,0.098714
1,"Krauthammer on Saudi Arabia speech: 'What Trump did was to put together a posse, a coalition of Sunni Arabs'",0,neutral,0.148977,0.358814,0.050073,0.186639,0.157827
1,Justices side with Mexican immigrant in underage sex deportation case,-0.505382,negative,0.377644,0.141278,0.046908,0.183186,0.183918
1,Former first lady Barbara Bush celebrates 92nd birthday,0,neutral,0.140984,0.765035,0.018988,0.066641,0.024607
1,Air Force cancels some F-35 flights after pilots report oxygen problems,-0.544989,negative,0.518002,0.00557,0.19701,0.087299,0.202614
1,Report: Mueller was under consideration to lead the FBI,0,neutral,0.153142,0.01053,0.117261,0.202132,0.097079
1,Steve Scalise shot at baseball practice in Virginia: Politicians react,0,neutral,0.238391,0.053994,0.074265,0.527615,0.347393
1,NJ Democratic strategist launches #HuntRepublicans and #HuntRepublicanCongressmen,-0.653048,negative,0.262264,0.36985,0.052109,0.069471,0.020567
1,Obama's inaugural team launches souvenir store,0,neutral,0.175549,0.13334,0.010355,0.06863,0.013534
1,US budget deficit grows by $260M in December,0,neutral,0.227941,0.390476,0.185969,0.089464,0.13355
1,Former NASA contractor arrested on plane to China,-0.297801,negative,0.308162,0.057425,0.237698,0.401536,0.268422
1,NSA says data collection program 'mischaracterized',0,neutral,0.308,0.185483,0.144334,0.036957,0.065635
1,GOP candidate Ben Carson goes after Muslim advocacy group's tax status,-0.382417,negative,0.137826,0.026919,0.128576,0.476418,0.127631
1,Teen birth rate plummets to record low,-0.478071,negative,0.333881,0.089553,0.131522,0.372821,0.1464
1,CDC wants doctors to test babies more for Zika,-0.623897,negative,0.176462,0.209858,0.37302,0.135494,0.130893
1,Assange says public has right to know about upcoming release of Clinton documents,-0.809672,negative,0.228257,0.120183,0.133795,0.240443,0.308806
1,GOP lobbyist joins quest to solve murder of DNC staffer Seth Rich,-0.414045,negative,0.094395,0.399423,0.044581,0.126617,0.456498
1,House backs away from vote to impeach IRS commissioner,-0.527309,negative,0.413672,0.148348,0.201993,0.297935,0.170611
1,"Trump signs bill authorizing NASA funding, Mars exploration",0,neutral,0.118699,0.073808,0.091998,0.173392,0.467391
1,George H.W. Bush remains in hospital after bout with pneumonia,-0.7371,negative,0.476439,0.160854,0.22539,0.197636,0.133387
1,GOP-led panel OKs bill to overhaul Dodd-Frank,-0.385754,negative,0.199058,0.029869,0.135093,0.499344,0.1588
1,Spicer accuses press of turning briefings into 'game of gotcha',0,neutral,0.086895,0.023809,0.013493,0.386138,0.59839
